DateTime,0,1,2
00:00:00,0.20456324890130792,0.9589326554070672,0.9565384407319883
00:05:00,0.20332539476773992,0.9586061182072454,0.9562959177078126
00:10:00,0.2015536669934383,0.9582607658731697,0.9560072571513127
00:15:00,0.20050567798442584,0.9576241658655222,0.9553212870580697
00:20:00,0.19940303759883238,0.9571477696626074,0.9551683078856124
00:25:00,0.19885534356853568,0.9567159333355394,0.9546737106545757
00:30:00,0.194784198956088,0.9606454414461866,0.9578913623755523
00:35:00,0.1943384122005618,0.960943186109381,0.958027847774727
00:40:00,0.1940121804432379,0.9617737006587203,0.9588347407378113
00:45:00,0.19265910981694115,0.962484712435386,0.9593994666891251
00:50:00,0.1916295167095159,0.9630917672410343,0.9597981617976276
00:55:00,0.19174897618641934,0.9632727223551777,0.959990824417825
01:00:00,0.18385608948116663,0.9661882325586839,0.9619158076174538
01:05:00,0.1830539273977696,0.9664183592415154,0.9619618867372282
01:10:00,0.18255296723239098,0.9669029612945509,0.9625108473851632
01:15:00,0.18197084689553267,0.9679227639573681,0.9632145703660749
01:20:00,0.18147727927227605,0.968611270954127,0.9638525489828249
01:25:00,0.18101140578095212,0.9689757912661364,0.9640532365624285
01:30:00,0.18084130597172643,0.9695598791301164,0.964809091164977
01:35:00,0.1811300303343777,0.9687576038272425,0.9641787609732494
01:40:00,0.1796106638469737,0.9683495770327205,0.963927718239378
01:45:00,0.18083017557188166,0.9689290122486858,0.964351636320691
01:50:00,0.17901119856477754,0.9697815690480391,0.9649810630229053
01:55:00,0.17989866860892356,0.9702326876102103,0.9650740267719323
02:00:00,0.18787339520904608,0.9701978796293426,0.9656420424489051
02:05:00,0.1861409013157604,0.970116642435491,0.9657603426681638
02:10:00,0.18506526713411614,0.9708821522238217,0.9664734917585968
02:15:00,0.18688186860540743,0.9723041292036505,0.967600615484539
02:20:00,0.1861408370058322,0.9734171771154276,0.9683862820142503
02:25:00,0.1870385243593468,0.9738611085635694,0.9686658175740824
02:30:00,0.19556021963511033,0.9730196259254624,0.968282091500457
02:35:00,0.19660473151619204,0.9729006682023864,0.9681776649326905
02:40:00,0.19516196430580462,0.972719413309676,0.9679763034893999
02:45:00,0.1949354168055457,0.9727447113031512,0.9680942266459457
02:50:00,0.19458670515016435,0.9720342729014241,0.9672567196405906
02:55:00,0.19355684424837669,0.9717671015316452,0.9671148191785194
03:00:00,0.22047012242574782,0.9699911385789772,0.9667522277983404
03:05:00,0.22090208223644273,0.9706973627569786,0.9672651614409093
03:10:00,0.2195739674349541,0.9710420482798996,0.9676522834871267
03:15:00,0.2194039928918554,0.9708158546754755,0.9673577470000838
03:20:00,0.2173540502138234,0.9702001991878088,0.9667345170782369
03:25:00,0.2175103340701365,0.9694759000451576,0.9661622292870498
03:30:00,0.23357594914071167,0.9664434573476657,0.9639587187621315
03:35:00,0.23317995551765633,0.9669893440873861,0.9645030657549121
03:40:00,0.23358600649821867,0.9679831273099508,0.9652340775304619
03:45:00,0.23315608218706574,0.9685992709332799,0.965736732662656
03:50:00,0.2317852425693935,0.9680922923735543,0.9652190832851105
03:55:00,0.2336383395090911,0.9679275468043916,0.9652379336367861
04:00:00,0.25558068701009573,0.9587236175263971,0.9585617688387609
04:05:00,0.25437518193534797,0.959909373643772,0.9595645746851806
04:10:00,0.2532435907852652,0.9606572161038126,0.9601803680371757
04:15:00,0.2526044593028854,0.960345905132633,0.9601472023520002
04:20:00,0.2539372834872856,0.9602082308775768,0.9598876272734547
04:25:00,0.2551601560831934,0.9597817022115495,0.959510374813908
04:30:00,0.354476381907235,0.9417575314733765,0.9484028721803017
04:35:00,0.35389087473600783,0.9418387890980195,0.948795167692376
04:40:00,0.3539455576260886,0.9423441740778079,0.9494226396136488
04:45:00,0.3547269737107395,0.9431431295203634,0.9503050016554899
04:50:00,0.3543407817319292,0.9430465477640584,0.9501457450021782
04:55:00,0.3563247311797117,0.9431694640431395,0.9505037451052172
05:00:00,0.3686698950123795,0.8875379317644009,0.9116366068938934
05:05:00,0.3686467628609718,0.8880286339688974,0.9126431263736919
05:10:00,0.3694368529580193,0.8885125152454525,0.9137729263622721
05:15:00,0.3708961590670127,0.8897083345027847,0.914908264825948
05:20:00,0.3713896823382926,0.8902731125871142,0.9156706903344463
05:25:00,0.3744213735843091,0.8911691369799839,0.9167938818569893
05:30:00,0.4275844410833484,0.8195529103277973,0.8648513673475798
05:35:00,0.42927627451980255,0.8207348389270469,0.8671197002422705
05:40:00,0.4312162724416094,0.8222207156035028,0.8695437232502925
05:45:00,0.4334891025074149,0.8235646786431043,0.87165729070933
05:50:00,0.4354032444044128,0.8246774869925264,0.8734087819444264
05:55:00,0.44010121030052524,0.827473608350072,0.8780272131749477
06:00:00,0.4473799179702844,0.7036073640325099,0.7952265976520325
06:05:00,0.45042271401978157,0.7070951116673982,0.8018719969162041
06:10:00,0.45340384546002,0.7092688723523314,0.8062930249815121
06:15:00,0.4560626230461401,0.7121264112629826,0.8119008011999818
06:20:00,0.45963493325320853,0.7142891191155367,0.8165140839265067
06:25:00,0.4645928155767894,0.7177740727394798,0.8232638011719263
06:30:00,0.4628753018051972,0.34497094273845674,0.6316824263022508
06:35:00,0.4647888011908735,0.3497829480463171,0.642147976689071
06:40:00,0.4674234716543716,0.3541148590202645,0.6510984278405835
06:45:00,0.47142821077289715,0.3572089799681072,0.659961361757148
06:50:00,0.4754006240371656,0.3603701509201538,0.6672732057409204
06:55:00,0.48014296455000616,0.36482710345035696,0.6775144313823157
07:00:00,0.4824249660958978,0.3010416282542177,0.6270935541034889
07:05:00,0.48425640215036275,0.3013549020129161,0.6338254929934637
07:10:00,0.4853992632200424,0.3004080140413897,0.6365400785375158
07:15:00,0.48581346753674404,0.2989736357200056,0.639657601939774
07:20:00,0.4863210889076649,0.29609153653526393,0.6409426639080371
07:25:00,0.4858463053444679,0.2938157457235398,0.6420672806473607
07:30:00,0.5223508858192806,0.25760886310208775,0.6110849255938332
07:35:00,0.5208018453540778,0.2531602352650152,0.607861547668046
07:40:00,0.5199884916933453,0.2478605380463333,0.6045809869739315
07:45:00,0.5181151871098711,0.2426001152326431,0.6005239386462876
07:50:00,0.5173024145787183,0.23723709774473756,0.5957152475219849
07:55:00,0.5180461311835316,0.23346237174042106,0.5931918796593806
08:00:00,0.5136110469260784,0.19476125242595618,0.5520213159515232
08:05:00,0.5113312462538858,0.19027782598313003,0.5466058401559681
08:10:00,0.5097861016664175,0.18436385188971904,0.5401842801294154
08:15:00,0.5082048250408715,0.18010760753687685,0.5348533652787281
08:20:00,0.5069806471435698,0.17608374013699923,0.5300311970703759
08:25:00,0.5058700163567564,0.17242493978393925,0.5268424759933052
08:30:00,0.5026060623581701,0.15713303489994648,0.5076102695833086
08:35:00,0.500973751434978,0.15289697259245777,0.5013435547903713
08:40:00,0.49887848096498616,0.14849824704204354,0.49569048806622096
08:45:00,0.49779275669521666,0.14410264755282332,0.4894587897723474
08:50:00,0.49697286760625553,0.14079116827455,0.48465496839271105
08:55:00,0.4962281738450821,0.13927397843225692,0.4809067392183369
09:00:00,0.49059561026513854,0.12387483733909195,0.4573108806001429
09:05:00,0.4892116921188595,0.12127166223954287,0.45343278968456163
09:10:00,0.48867793880101773,0.1188817763114578,0.4495788801403573
09:15:00,0.4880918575862291,0.11728891434230736,0.44690063447555256
09:20:00,0.48821066461353485,0.11627862244065611,0.4449111649662799
09:25:00,0.48817732276321824,0.11521477965545401,0.4442377080024354
09:30:00,0.48359548142858433,0.11132063131484586,0.4383656861320628
09:35:00,0.48247032598306083,0.10979193133636828,0.43493983303843853
09:40:00,0.48320800997912416,0.10849118794871147,0.4323109892668997
09:45:00,0.48249742676730906,0.10716795589331048,0.43109334808717703
09:50:00,0.4824619607999031,0.10652256951612862,0.4291421311949187
09:55:00,0.48319911841772534,0.10600038207635151,0.4290368197192781
10:00:00,0.47723867491321176,0.10224499758764506,0.4200880354997461
10:05:00,0.47655979695860595,0.10072511341153817,0.4181129105759344
10:10:00,0.47647040178259426,0.10002513880609934,0.4155901092472957
10:15:00,0.47706486505792867,0.09917801383698824,0.4142498685905802
10:20:00,0.47676845234119597,0.09880788593779744,0.4136801388160229
10:25:00,0.47690224741014353,0.09831187294307316,0.4130335234085799
10:30:00,0.46825302330598917,0.09723889814983094,0.4098671522848654
10:35:00,0.4667391571544381,0.09648986984273206,0.4082182202343871
10:40:00,0.467525323708406,0.09592773447533358,0.4065394365056936
10:45:00,0.4680851522212436,0.09567347690260204,0.4057555223202329
10:50:00,0.46933738126319746,0.0957894113190415,0.40593473473690006
10:55:00,0.4698266795039834,0.09610569931438082,0.40705140328827644
11:00:00,0.45438157410118646,0.09471636377750091,0.4038633731616941
11:05:00,0.453918589078161,0.09453981068532606,0.40360153738744914
11:10:00,0.45528140234099507,0.09419801841207255,0.40248796999884806
11:15:00,0.45577873503316046,0.09345625020832045,0.4027998705471373
11:20:00,0.45602429730585625,0.0939116709804651,0.4031431008847384
11:25:00,0.45680123168917836,0.09384431238309994,0.4040533795014905
11:30:00,0.35147405168148993,0.09335233002334395,0.400873632810144
11:35:00,0.35265306363981097,0.09259993068967283,0.40016984812770745
11:40:00,0.35249811480377885,0.09263671691364497,0.40002651445521814
11:45:00,0.3540244500566439,0.09271236959713469,0.40131337687375873
11:50:00,0.3536447658372058,0.09279964697245818,0.40203835817716954
11:55:00,0.35680101259265296,0.09342384406593134,0.4043028617431372
12:00:00,0.34045378217539135,0.09355855696618645,0.4035440323657319
12:05:00,0.3410387162358178,0.0938466245579381,0.4044422879361578
12:10:00,0.3418766297024523,0.09398889485474639,0.4050811279830976
12:15:00,0.34270692246306805,0.09375226948330193,0.4059194624796647
12:20:00,0.3419930172419837,0.09425739771429836,0.4065993789483343
12:25:00,0.3428682499245403,0.094131883232159,0.40713990550243156
12:30:00,0.27769195610985037,0.0936140071850635,0.4044836896143692
12:35:00,0.2793313442353732,0.09347301753055987,0.4040836104715787
12:40:00,0.2790685838551455,0.09316765507043678,0.4037758048930923
12:45:00,0.278475821363379,0.0929928129669053,0.4027865828878874
12:50:00,0.28017905785187824,0.09266358681515659,0.4019699654214477
12:55:00,0.28031182809249877,0.09236503960587061,0.4018239557643099
13:00:00,0.26959091118506534,0.09196226059073995,0.39968783635354943
13:05:00,0.2679564970451059,0.09148534466821742,0.3979083189092248
13:10:00,0.26668740863695245,0.09053093047438618,0.39639685511954964
13:15:00,0.2654653759798105,0.09040823318569059,0.3953791605527969
13:20:00,0.26564227991986555,0.08963875997384993,0.39423350087677894
13:25:00,0.26385042362587396,0.08995786863387252,0.3935084719202397
13:30:00,0.2462006616313632,0.08930718989913052,0.3915697211877712
13:35:00,0.24358250047887312,0.08864523491725858,0.3901669673964426
13:40:00,0.2425314658597479,0.08864740613666174,0.3898207767027802
13:45:00,0.24078966687775583,0.08870555862312263,0.3893585442228204
13:50:00,0.24111796562703913,0.08829674049559302,0.3889142148699013
13:55:00,0.24131962934064843,0.0883583475467839,0.38951840459638093
14:00:00,0.2298430869208203,0.08809517476524631,0.3884207271037497
14:05:00,0.2283792880395852,0.08787937280304532,0.3879964222643648
14:10:00,0.22817901769910226,0.08767192881620148,0.3874766133524857
14:15:00,0.22700286474141773,0.08770727803431831,0.38791204791540007
14:20:00,0.22829463317331733,0.08788128414627805,0.3885064802970095
14:25:00,0.22753593246840648,0.08865409050610515,0.39120472874518464
14:30:00,0.18646376018169197,0.08914485715940863,0.3910941841210818
14:35:00,0.18661114363643852,0.08959792599656931,0.39291980215695393
14:40:00,0.18663754732561452,0.08993553880158058,0.39556545051926906
14:45:00,0.18649617560001963,0.09113874491437093,0.3974862651154226
14:50:00,0.18615525582399975,0.09225882567914416,0.40003200957391133
14:55:00,0.18758891573963898,0.09399979074754444,0.4043038389181215
15:00:00,0.18079372281254447,0.09451206837830388,0.404004328651675
15:05:00,0.18195761183895806,0.09561165600194776,0.40673153756368713
15:10:00,0.18218818650101004,0.09628408922496087,0.4100153400268361
15:15:00,0.18405435070617418,0.09799144595960561,0.41393654388951495
15:20:00,0.18305695492847773,0.09962548147906368,0.41843959691806826
15:25:00,0.18425440431848902,0.1010638060770295,0.42300595970021587
15:30:00,0.18135096120057795,0.10248877603407086,0.42563855708024606
15:35:00,0.18198934598631367,0.10419085189486266,0.42977220945837413
15:40:00,0.1813238328759007,0.10546820572261384,0.4333243281277742
15:45:00,0.18280241883602283,0.10729227902204716,0.43718725160003435
15:50:00,0.18372065148417252,0.10921871403413609,0.44121157584141046
15:55:00,0.18565321179602873,0.11170728237165518,0.44617491141325055
16:00:00,0.18210247993312348,0.11347256054516135,0.4465459658460308
16:05:00,0.18497779718415253,0.1153650199155548,0.4497298117837968
16:10:00,0.18621741425150912,0.1178712637217087,0.45321461562541143
16:15:00,0.18719369348438528,0.11986537430390305,0.45629503153213924
16:20:00,0.18540848542924668,0.12211899232568305,0.4602519349659059
16:25:00,0.18899617647907482,0.12473277600758798,0.46524972353378
16:30:00,0.188965503890704,0.12747253864513336,0.4661544558876274
16:35:00,0.1896523466375669,0.13029582244291432,0.4703306714664698
16:40:00,0.1892007752394792,0.13297979190223397,0.47461036441412463
16:45:00,0.18923409130814042,0.1356896320950061,0.4792088726983859
16:50:00,0.1915970676267435,0.13883221904163479,0.483434904104682
16:55:00,0.1941933322232489,0.14265339788334946,0.48903183393966587
17:00:00,0.1928490491047893,0.1462154776574406,0.49301704577572414
17:05:00,0.1934555981122923,0.14954446138180702,0.49811493703263043
17:10:00,0.19534280390793415,0.1535839771378288,0.5028277013817559
17:15:00,0.19699593797020834,0.15699618288793477,0.5073756614674197
17:20:00,0.1982672037438213,0.16022376208369957,0.5110585333657238
17:25:00,0.19838629854813267,0.16349607975275485,0.51622281968323
17:30:00,0.19868163544823947,0.16730556828597132,0.5194480262661166
17:35:00,0.19890991895844004,0.17032852709289947,0.522738917649082
17:40:00,0.19987651087836128,0.17349589097432053,0.5263151077453244
17:45:00,0.1993995890900041,0.17563575891778818,0.5276121136302382
17:50:00,0.20115721400164793,0.17786057423175147,0.5296626418123506
17:55:00,0.202355997275055,0.18020676109543357,0.5322462258329774
18:00:00,0.20398449627769782,0.18332496580033744,0.5357563154443233
18:05:00,0.20462202462910978,0.18528350580958822,0.5373486800239069
18:10:00,0.20609089287934915,0.1867242525223978,0.5387716815435377
18:15:00,0.20584984601979317,0.18732818354741576,0.5396451778324657
18:20:00,0.20659277073470225,0.18842349515743334,0.5400987162046578
18:25:00,0.20721911839652554,0.18981531447445982,0.540776091530567
18:30:00,0.20685741228434196,0.19134457161739826,0.5429605095694544
18:35:00,0.20719895829716906,0.19165439778461335,0.5427310084591773
18:40:00,0.20627040866272944,0.19205105078863205,0.5423490546104291
18:45:00,0.20711840230513287,0.1930212099432746,0.5422260737429625
18:50:00,0.20701918220012497,0.19375175100023018,0.5418456026217834
18:55:00,0.20877096352745345,0.19558462338552,0.5430301975949011
19:00:00,0.20937669353961522,0.20143676524128123,0.5527657499209543
19:05:00,0.2103269470771623,0.2024745037807152,0.5524707669676873
19:10:00,0.21077462178304734,0.20361535316263324,0.5536364474255504
19:15:00,0.21060640831578542,0.2045208903339836,0.5543025661517371
19:20:00,0.21152405838347998,0.2057547997574686,0.5551917746062858
19:25:00,0.21263478095747754,0.20728070236964152,0.5569669636565281
19:30:00,0.2151178840758316,0.2156547937997711,0.5675381870778134
19:35:00,0.2139417310990781,0.2158048262959224,0.5670298258572608
19:40:00,0.2132593689577034,0.21583339413945826,0.5668644153321452
19:45:00,0.21222166902194478,0.21709697782995838,0.5667482428812862
19:50:00,0.21180911813365189,0.21765976613723284,0.5679753596390383
19:55:00,0.21384496384938145,0.2208148480137941,0.5705371040381504
20:00:00,0.22269685836780614,0.24501881393920563,0.5995369792554803
20:05:00,0.22230610860507283,0.24503915699832143,0.5993570726630214
20:10:00,0.22169804474377489,0.2450729316435506,0.5975959845185562
20:15:00,0.222861523318581,0.24529850047084076,0.5960610167771183
20:20:00,0.22254521332768093,0.24507910512393793,0.594187813619607
20:25:00,0.2230753535099896,0.2454315238205282,0.5933552506817728
20:30:00,0.2252199243741793,0.26557323811622974,0.6119402598020814
20:35:00,0.22350758827958028,0.26485519039081407,0.60944698424804
20:40:00,0.22257779425721308,0.26463522286689417,0.6073648957911256
20:45:00,0.22237817097422186,0.26377436658626613,0.6042302559080435
20:50:00,0.22090703912665607,0.2635549192948666,0.6022141013066029
20:55:00,0.22101299129115604,0.26500773030199615,0.6028217227400715
21:00:00,0.23753903343046492,0.3328243178745638,0.6602293454862668
21:05:00,0.23836338066360352,0.33235454294791306,0.6578779300901028
21:10:00,0.2386548825016349,0.33127037101124707,0.653823810388265
21:15:00,0.23525597669888218,0.3301371913204757,0.6497898330469649
21:20:00,0.23466274570989648,0.328928694919002,0.6459137288106251
21:25:00,0.23361260647347737,0.32739277729790306,0.642518716293079
21:30:00,0.24404312665335867,0.3775198609670187,0.6814912407518333
21:35:00,0.24217022783341613,0.3756819808695368,0.6777684328879656
21:40:00,0.24139674481340925,0.3738659567700313,0.6739184355825788
21:45:00,0.23804608817890213,0.37221120237283384,0.670081331275034
21:50:00,0.23709284780356626,0.37077638976014154,0.666366608326317
21:55:00,0.23808422894196626,0.3722892150837201,0.6661921345704351
22:00:00,0.2637063888964934,0.5165420675648011,0.7559316745844019
22:05:00,0.26243059996269574,0.5161090159782221,0.7543035776184713
22:10:00,0.26095271238376094,0.5145836548687222,0.751484822388203
22:15:00,0.25948961523492325,0.5125291653403576,0.7481526918597945
22:20:00,0.25620524250127935,0.5101620537619959,0.744319168145868
22:25:00,0.2571239995193797,0.5080154789648657,0.7407185516997503
22:30:00,0.26352242084052563,0.5781945643398589,0.7876925159962341
22:35:00,0.2631114985022051,0.5760747743065545,0.7844371678816355
22:40:00,0.2622306359134793,0.5741204482152451,0.7814188468204168
22:45:00,0.2593539899317664,0.5723284601422314,0.7791236830949823
22:50:00,0.25843650083880365,0.5709806710320787,0.7779068194290866
22:55:00,0.25743636249034846,0.5707150703119599,0.7772516117331686
23:00:00,0.2658635648069768,0.6325139020809075,0.8186099147762498
23:05:00,0.26479049592850834,0.6318305748790618,0.8173658154209377
23:10:00,0.26344418181166723,0.6301943870322834,0.8155598163044482
23:15:00,0.26252774162148046,0.6288070765627622,0.8140229047761364
23:20:00,0.2626249490957079,0.6272254729968202,0.8121308157571036
23:25:00,0.2607244017333054,0.625774639984845,0.8098260221662268
23:30:00,0.30673360689976487,0.933058092174315,0.9396896551058006
23:35:00,0.30618189221667663,0.9331599798924696,0.9397722331184982
23:40:00,0.30614396321183396,0.9338108114231958,0.9399214854613577
23:45:00,0.30444323187521666,0.9341916791634475,0.940405837145696
23:50:00,0.3040286184201179,0.9362676933181284,0.94219997250971
23:55:00,0.30376702205635064,0.938552224141008,0.944041401226578
